Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1761649272,"2025-10-28 11:01:12",B8541,JD5314,586.74,287.06,45,108.19876098633,22.629180908203
1761649318,"2025-10-28 11:01:58",B8541,JD5314,1043.94,318.544,45,108.2271270752,22.655019760132
1761649357,"2025-10-28 11:02:37",B8541,JD5314,1310.64,409.292,29,108.25134277344,22.685419082642
1761649372,"2025-10-28 11:02:52",B8541,JD5314,1402.08,437.072,31,108.25843048096,22.696750640869
1761649387,"2025-10-28 11:03:07",B8541,JD5314,1531.62,475.964,36,108.27001190186,22.711620330811
1761649402,"2025-10-28 11:03:22",B8541,JD5314,1737.36,490.78,36,108.28298187256,22.727640151978
1761649417,"2025-10-28 11:03:37",B8541,JD5314,1905,509.3,37,108.2947769165,22.74220085144
1761649432,"2025-10-28 11:03:52",B8541,JD5314,2103.12,522.264,37,108.30835723877,22.758829116821
1761649452,"2025-10-28 11:04:12",B8541,JD5314,2293.62,535.228,36,108.32215118408,22.775760650635
1761649466,"2025-10-28 11:04:26",B8541,JD5314,2484.12,544.488,37,108.33557128906,22.79216003418
1761649481,"2025-10-28 11:04:41",B8541,JD5314,2674.62,555.6,37,108.34980773926,22.809539794922
1761649496,"2025-10-28 11:04:56",B8541,JD5314,2887.98,559.304,37,108.36380004883,22.826610565186
1761649511,"2025-10-28 11:05:11",B8541,JD5314,3063.24,568.564,36,108.37763214111,22.843599319458
1761649526,"2025-10-28 11:05:26",B8541,JD5314,3253.74,574.12,36,108.39161682129,22.860870361328
1761649541,"2025-10-28 11:05:41",B8541,JD5314,3360.42,594.492,36,108.40540313721,22.877840042114
1761649556,"2025-10-28 11:05:56",B8541,JD5314,3429,625.976,39,108.42108154297,22.896419525146
1761649576,"2025-10-28 11:06:16",B8541,JD5314,3520.44,661.164,48,108.44487762451,22.917989730835
1761649591,"2025-10-28 11:06:31",B8541,JD5314,3589.02,685.24,53,108.46642303467,22.933820724487
1761649604,"2025-10-28 11:06:44",B8541,JD5314,3665.22,711.168,56,108.49111175537,22.949459075928
1761649615,"2025-10-28 11:06:55",B8541,JD5314,3749.04,716.724,56,108.50862121582,22.960189819336
1761649635,"2025-10-28 11:07:15",B8541,JD5314,3901.44,733.392,56,108.53678131104,22.977439880371
1761649667,"2025-10-28 11:07:47",B8541,JD5314,4290.06,740.8,56,108.5955581665,23.013519287109
1761649680,"2025-10-28 11:08:00",B8541,JD5314,4419.6,746.356,56,108.61627960205,23.026039123535
1761649694,"2025-10-28 11:08:14",B8541,JD5314,4594.86,744.504,57,108.64002990723,23.040239334106
1761649714,"2025-10-28 11:08:34",B8541,JD5314,4770.12,748.208,44,108.66943359375,23.061330795288
1761649729,"2025-10-28 11:08:49",B8541,JD5314,4922.52,746.356,36,108.68921661377,23.084739685059
1761649743,"2025-10-28 11:09:03",B8541,JD5314,5067.3,748.208,35,108.70752716064,23.108299255371
1761649758,"2025-10-28 11:09:18",B8541,JD5314,5196.84,755.616,36,108.72525024414,23.130569458008
1761649773,"2025-10-28 11:09:33",B8541,JD5314,5326.38,759.32,37,108.74507141113,23.154876708984
1761649788,"2025-10-28 11:09:48",B8541,JD5314,5463.54,764.876,37,108.76399993896,23.178039550781
1761649803,"2025-10-28 11:10:03",B8541,JD5314,5577.84,768.58,37,108.78247833252,23.200561523438
1761649822,"2025-10-28 11:10:22",B8541,JD5314,5676.9,774.136,38,108.80280303955,23.224960327148
1761649837,"2025-10-28 11:10:37",B8541,JD5314,5737.86,774.136,39,108.82247924805,23.247756958008
1761649852,"2025-10-28 11:10:52",B8541,JD5314,5852.16,785.248,44,108.84582519531,23.271417617798
1761649867,"2025-10-28 11:11:07",B8541,JD5314,5981.7,790.804,47,108.87131500244,23.294128417969
1761649882,"2025-10-28 11:11:22",B8541,JD5314,6103.62,794.508,46,108.8943862915,23.314407348633
1761649897,"2025-10-28 11:11:37",B8541,JD5314,6187.44,796.36,46,108.91236114502,23.330249786377
1761649922,"2025-10-28 11:12:02",B8541,JD5314,6301.74,809.324,46,108.95076751709,23.364532470703
1761649937,"2025-10-28 11:12:17",B8541,JD5314,6309.36,805.62,45,108.97772979736,23.388610839844
1761649952,"2025-10-28 11:12:32",B8541,JD5314,6309.36,803.768,46,108.99976348877,23.408199310303
1761649966,"2025-10-28 11:12:46",B8541,JD5314,6301.74,803.768,46,109.02587127686,23.431411743164
1761649981,"2025-10-28 11:13:01",B8541,JD5314,6301.74,803.768,46,109.05078887939,23.453430175781
1761649996,"2025-10-28 11:13:16",B8541,JD5314,6301.74,803.768,46,109.06824493408,23.468799591064
1761650011,"2025-10-28 11:13:31",B8541,JD5314,6301.74,807.472,46,109.0950012207,23.492353439331
1761650026,"2025-10-28 11:13:46",B8541,JD5314,6301.74,803.768,41,109.1176071167,23.513900756836
1761650040,"2025-10-28 11:14:00",B8541,JD5314,6301.74,801.916,39,109.13918304443,23.538349151611
1761650055,"2025-10-28 11:14:15",B8541,JD5314,6301.74,801.916,37,109.15985107422,23.562744140625
1761650080,"2025-10-28 11:14:40",B8541,JD5314,6301.74,801.916,38,109.18881225586,23.596817016602
1761650095,"2025-10-28 11:14:55",B8541,JD5314,6301.74,818.584,38,109.21202850342,23.624097824097
1761650109,"2025-10-28 11:15:09",B8541,JD5314,6301.74,833.4,38,109.23249816895,23.64811706543
1761650124,"2025-10-28 11:15:24",B8541,JD5314,6301.74,837.104,38,109.2544708252,23.67381477356
1761650139,"2025-10-28 11:15:39",B8541,JD5314,6301.74,837.104,35,109.27499389648,23.699836730957
1761650154,"2025-10-28 11:15:54",B8541,JD5314,6309.36,840.808,34,109.29396057129,23.725814819336
1761650169,"2025-10-28 11:16:09",B8541,JD5314,6309.36,840.808,34,109.3127746582,23.75146484375
1761650184,"2025-10-28 11:16:24",B8541,JD5314,6362.7,838.956,34,109.33267974854,23.778533935547
1761650199,"2025-10-28 11:16:39",B8541,JD5314,6438.9,846.364,34,109.35140228271,23.804122924805
1761650214,"2025-10-28 11:16:54",B8541,JD5314,6530.34,850.068,34,109.37091827393,23.830648422241
1761650229,"2025-10-28 11:17:09",B8541,JD5314,6652.26,848.216,34,109.39015960693,23.856811523438
1761650244,"2025-10-28 11:17:24",B8541,JD5314,6797.04,842.66,34,109.40908050537,23.882583618164
1761650259,"2025-10-28 11:17:39",B8541,JD5314,6949.44,831.548,34,109.42828369141,23.908763885498
1761650274,"2025-10-28 11:17:54",B8541,JD5314,7094.22,807.472,34,109.44742584229,23.934814453125
1761650289,"2025-10-28 11:18:09",B8541,JD5314,7208.52,796.36,34,109.46083068848,23.952941894531
1761650304,"2025-10-28 11:18:24",B8541,JD5314,7368.54,787.1,34,109.47933197021,23.978034973145
