Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1781604063,"2026-06-16 10:01:03",B6001,MU9896,1455.42,453.74,111,114.00025177002,34.484210968018
1781604078,"2026-06-16 10:01:18",B6001,MU9896,1569.72,488.928,111,114.01947784424,34.477939605713
1781604093,"2026-06-16 10:01:33",B6001,MU9896,1790.7,500.04,111,114.04145812988,34.470809936523
1781604108,"2026-06-16 10:01:48",B6001,MU9896,1988.82,514.856,125,114.06463623047,34.461360931396
1781604123,"2026-06-16 10:02:03",B6001,MU9896,2186.94,518.56,132,114.08157348633,34.449031829834
1781604138,"2026-06-16 10:02:18",B6001,MU9896,2446.02,514.856,133,114.09924316406,34.435321807861
1781604156,"2026-06-16 10:02:36",B6001,MU9896,2667,514.856,133,114.11789703369,34.420810699463
1781604176,"2026-06-16 10:02:56",B6001,MU9896,2865.12,535.228,133,114.13822174072,34.40503692627
1781604191,"2026-06-16 10:03:11",B6001,MU9896,3101.34,537.08,132,114.15843200684,34.389400482178
1781604206,"2026-06-16 10:03:26",B6001,MU9896,3246.12,559.304,132,114.17931365967,34.373329162598
1781604221,"2026-06-16 10:03:41",B6001,MU9896,3307.08,596.344,133,114.19807434082,34.358856201172
1781604236,"2026-06-16 10:03:56",B6001,MU9896,3383.28,627.828,133,114.21890258789,34.342750549316
1781604251,"2026-06-16 10:04:11",B6001,MU9896,3444.24,651.904,132,114.23806762695,34.327991485596
1781604266,"2026-06-16 10:04:26",B6001,MU9896,3535.68,664.868,133,114.25563049316,34.314468383789
1781604286,"2026-06-16 10:04:46",B6001,MU9896,3771.9,675.98,133,114.28727722168,34.290008544922
1781604316,"2026-06-16 10:05:16",B6001,MU9896,4114.8,675.98,133,114.33023071289,34.256790161133
1781604336,"2026-06-16 10:05:36",B6001,MU9896,4328.16,690.796,133,114.36200714111,34.232070922852
1781604351,"2026-06-16 10:05:51",B6001,MU9896,4442.46,709.316,148,114.38278198242,34.211612701416
1781604366,"2026-06-16 10:06:06",B6001,MU9896,4533.9,725.984,157,114.396484375,34.187438964844
1781604381,"2026-06-16 10:06:21",B6001,MU9896,4671.06,733.392,158,114.40926361084,34.16130065918
1781604396,"2026-06-16 10:06:36",B6001,MU9896,4861.56,731.54,158,114.42205047607,34.135025024414
1781604411,"2026-06-16 10:06:51",B6001,MU9896,5013.96,733.392,158,114.43466186523,34.10920715332
1781604426,"2026-06-16 10:07:06",B6001,MU9896,5151.12,738.948,158,114.44721221924,34.083778381348
1781604441,"2026-06-16 10:07:21",B6001,MU9896,5295.9,742.652,158,114.46027374268,34.057434082031
1781604456,"2026-06-16 10:07:36",B6001,MU9896,5394.96,748.208,157,114.47135925293,34.035179138184
1781604471,"2026-06-16 10:07:51",B6001,MU9896,5509.26,755.616,158,114.48426818848,34.009281158447
1781604486,"2026-06-16 10:08:06",B6001,MU9896,5631.18,755.616,158,114.49733734131,33.983039855957
1781604501,"2026-06-16 10:08:21",B6001,MU9896,5692.14,757.468,158,114.5100402832,33.957481384277
1781604516,"2026-06-16 10:08:36",B6001,MU9896,5707.38,757.468,157,114.52326202393,33.930858612061
1781604531,"2026-06-16 10:08:51",B6001,MU9896,5707.38,759.32,157,114.53624725342,33.90450668335
1781604546,"2026-06-16 10:09:06",B6001,MU9896,5775.96,766.728,158,114.54969024658,33.877319335938
1781604561,"2026-06-16 10:09:21",B6001,MU9896,5852.16,777.84,157,114.56273651123,33.851058959961
1781604576,"2026-06-16 10:09:36",B6001,MU9896,5966.46,785.248,157,114.57847595215,33.819408416748
