Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1739698207,"2025-02-16 09:30:07",B7893,CA952,213.36,292.616,275,121.52311706543,38.966949462891
1739698222,"2025-02-16 09:30:22",B7893,CA952,434.34,305.58,273,121.5092086792,38.967681884766
1739698237,"2025-02-16 09:30:37",B7893,CA952,678.18,301.876,274,121.49463653564,38.968551635742
1739698252,"2025-02-16 09:30:52",B7893,CA952,899.16,311.136,275,121.48001098633,38.969421386719
1739698267,"2025-02-16 09:31:07",B7893,CA952,1036.32,357.436,277,121.46197509766,38.970977783203
1739698278,"2025-02-16 09:31:18",B7893,CA952,1135.38,398.18,277,121.44805908203,38.972324371338
1739698293,"2025-02-16 09:31:33",B7893,CA952,1348.74,424.108,276,121.42810058594,38.974044799805
1739698304,"2025-02-16 09:31:44",B7893,CA952,1600.2,418.552,276,121.41409301758,38.97509765625
1739698315,"2025-02-16 09:31:55",B7893,CA952,1813.56,418.552,276,121.40075683594,38.976280212402
1739698329,"2025-02-16 09:32:09",B7893,CA952,2011.68,405.588,293,121.38939666748,38.979488372803
1739698330,"2025-02-16 09:32:10",B7893,CA952,2103.12,401.884,304,121.3837890625,38.982288360596
1739698341,"2025-02-16 09:32:21",B7893,CA952,2308.86,403.736,323,121.37467956543,38.989700317383
1739698356,"2025-02-16 09:32:36",B7893,CA952,2621.28,418.552,348,121.36712646484,39.004817962646
1739698367,"2025-02-16 09:32:47",B7893,CA952,2804.16,437.072,9,121.36779785156,39.014831542969
1739698381,"2025-02-16 09:33:01",B7893,CA952,3070.86,485.224,38,121.3794631958,39.032501220703
1739698396,"2025-02-16 09:33:16",B7893,CA952,3291.84,529.672,64,121.39996337891,39.043872833252
1739698407,"2025-02-16 09:33:27",B7893,CA952,3444.24,550.044,79,121.41612243652,39.047241210938
1739698421,"2025-02-16 09:33:41",B7893,CA952,3657.6,583.38,103,121.44354248047,39.045734405518
1739698436,"2025-02-16 09:33:56",B7893,CA952,3794.76,614.864,122,121.47003936768,39.035842895508
1739698456,"2025-02-16 09:34:16",B7893,CA952,3977.64,629.68,148,121.49114990234,39.017250061035
1739698467,"2025-02-16 09:34:27",B7893,CA952,4107.18,624.124,161,121.49877929688,39.003326416016
1739698481,"2025-02-16 09:34:41",B7893,CA952,4274.82,620.42,182,121.50177001953,38.979446411133
1739698495,"2025-02-16 09:34:55",B7893,CA952,4411.98,616.716,204,121.49377441406,38.957378387451
1739698510,"2025-02-16 09:35:10",B7893,CA952,4556.76,605.604,224,121.47887420654,38.941314697266
1739698523,"2025-02-16 09:35:23",B7893,CA952,4777.74,603.752,243,121.44940185547,38.92586517334
1739698534,"2025-02-16 09:35:34",B7893,CA952,4953,594.492,251,121.43230438232,38.920761108398
1739698549,"2025-02-16 09:35:49",B7893,CA952,5158.74,590.788,255,121.40943145752,38.916229248047
1739698565,"2025-02-16 09:36:05",B7893,CA952,5402.58,594.492,257,121.38305664062,38.911804199219
1739698580,"2025-02-16 09:36:20",B7893,CA952,5661.66,600.048,258,121.35014343262,38.906112670898
1739698594,"2025-02-16 09:36:34",B7893,CA952,5905.5,603.752,258,121.3210067749,38.901260375977
1739698609,"2025-02-16 09:36:49",B7893,CA952,6111.24,607.456,259,121.29306030273,38.896728515625
1739698620,"2025-02-16 09:37:00",B7893,CA952,6256.02,614.864,258,121.27362060547,38.893558502197
1739698635,"2025-02-16 09:37:15",B7893,CA952,6423.66,622.272,258,121.24456787109,38.88871383667
1739698651,"2025-02-16 09:37:31",B7893,CA952,6583.68,633.384,258,121.21472167969,38.883689880371
1739698665,"2025-02-16 09:37:45",B7893,CA952,6614.16,637.088,258,121.18534851074,38.87873840332
1739698679,"2025-02-16 09:37:59",B7893,CA952,6614.16,635.236,258,121.15234375,38.873119354248
1739698690,"2025-02-16 09:38:10",B7893,CA952,6614.16,635.236,258,121.13934326172,38.870891571045
1739698707,"2025-02-16 09:38:27",B7893,CA952,6614.16,629.68,258,121.09857177734,38.863761901855
1739698722,"2025-02-16 09:38:42",B7893,CA952,6614.16,629.68,258,121.06796264648,38.858600616455
1739698736,"2025-02-16 09:38:56",B7893,CA952,6614.16,627.828,258,121.03984069824,38.853881835938
1739698751,"2025-02-16 09:39:11",B7893,CA952,6614.16,629.68,258,121.01135253906,38.849098205566
1739698766,"2025-02-16 09:39:26",B7893,CA952,6614.16,625.976,258,120.98657989502,38.844909667969
1739698777,"2025-02-16 09:39:37",B7893,CA952,6614.16,627.828,258,120.96616363525,38.84147644043
1739698791,"2025-02-16 09:39:51",B7893,CA952,6614.16,627.828,258,120.93664550781,38.836528778076
1739698806,"2025-02-16 09:40:06",B7893,CA952,6614.16,629.68,258,120.9076461792,38.831634521484
1739698820,"2025-02-16 09:40:20",B7893,CA952,6614.16,629.68,258,120.87481689453,38.826061248779
1739698831,"2025-02-16 09:40:31",B7893,CA952,6614.16,631.532,258,120.8558807373,38.822849273682
1739698846,"2025-02-16 09:40:46",B7893,CA952,6614.16,633.384,258,120.82836914062,38.818138122559
1739698860,"2025-02-16 09:41:00",B7893,CA952,6614.16,631.532,258,120.79931640625,38.813159942627
1739698876,"2025-02-16 09:41:16",B7893,CA952,6614.16,631.532,258,120.77178955078,38.808460235596
1739698890,"2025-02-16 09:41:30",B7893,CA952,6614.16,631.532,258,120.74153900146,38.803249359131
1739698901,"2025-02-16 09:41:41",B7893,CA952,6614.16,631.532,258,120.72100830078,38.799659729004
1739698921,"2025-02-16 09:42:01",B7893,CA952,6614.16,631.532,258,120.68547058105,38.79345703125
1739698936,"2025-02-16 09:42:16",B7893,CA952,6614.16,631.532,258,120.65454101562,38.788101196289
1739698950,"2025-02-16 09:42:30",B7893,CA952,6614.16,633.384,258,120.625,38.783088684082
1739698961,"2025-02-16 09:42:41",B7893,CA952,6614.16,635.236,258,120.60583496094,38.779781341553
1739698974,"2025-02-16 09:42:54",B7893,CA952,6614.16,635.236,258,120.57626342773,38.774642944336
1739698990,"2025-02-16 09:43:10",B7893,CA952,6614.16,637.088,258,120.54491424561,38.769332885742
1739699005,"2025-02-16 09:43:25",B7893,CA952,6614.16,637.088,258,120.51387023926,38.764019012451
1739699019,"2025-02-16 09:43:39",B7893,CA952,6614.16,637.088,258,120.48438262939,38.758880615234
1739699034,"2025-02-16 09:43:54",B7893,CA952,6614.16,637.088,258,120.45977020264,38.754638671875
1739699049,"2025-02-16 09:44:09",B7893,CA952,6614.16,637.088,257,120.42747497559,38.749008178711
1739699064,"2025-02-16 09:44:24",B7893,CA952,6614.16,638.94,257,120.39409637451,38.743194580078
1739699075,"2025-02-16 09:44:35",B7893,CA952,6614.16,638.94,257,120.37335205078,38.739562988281
1739699090,"2025-02-16 09:44:50",B7893,CA952,6614.16,638.94,257,120.35009002686,38.735458374023
1739699104,"2025-02-16 09:45:04",B7893,CA952,6614.16,640.792,258,120.32112884521,38.730331420898
1739699119,"2025-02-16 09:45:19",B7893,CA952,6614.16,642.644,258,120.29145812988,38.725109100342
1739699135,"2025-02-16 09:45:35",B7893,CA952,6614.16,642.644,258,120.25628662109,38.718929290771
1739699149,"2025-02-16 09:45:49",B7893,CA952,6614.16,653.756,247,120.22595214844,38.71125793457
1739699164,"2025-02-16 09:46:04",B7893,CA952,6614.16,668.572,235,120.20434570312,38.700302124023
1739699175,"2025-02-16 09:46:15",B7893,CA952,6614.16,688.944,224,120.18895721436,38.68803024292
1739699190,"2025-02-16 09:46:30",B7893,CA952,6614.16,709.316,213,120.16625976562,38.661262512207
1739699204,"2025-02-16 09:46:44",B7893,CA952,6614.16,709.316,213,120.14804077148,38.638961791992
1739699220,"2025-02-16 09:47:00",B7893,CA952,6614.16,711.168,213,120.12976837158,38.616580963135
1739699234,"2025-02-16 09:47:14",B7893,CA952,6614.16,714.872,213,120.11199951172,38.594779968262
1739699249,"2025-02-16 09:47:29",B7893,CA952,6614.16,713.02,213,120.09310913086,38.571399688721
1739699265,"2025-02-16 09:47:45",B7893,CA952,6614.16,714.872,212,120.07698059082,38.551391601562
1739699279,"2025-02-16 09:47:59",B7893,CA952,6614.16,713.02,213,120.05757904053,38.527450561523
1739699294,"2025-02-16 09:48:14",B7893,CA952,6614.16,714.872,213,120.03799438477,38.503280639648
1739699309,"2025-02-16 09:48:29",B7893,CA952,6614.16,714.872,212,120.02031707764,38.481540679932
1739699328,"2025-02-16 09:48:48",B7893,CA952,6614.16,690.796,227,119.99822998047,38.459690093994
1739699342,"2025-02-16 09:49:02",B7893,CA952,6614.16,664.868,244,119.96923828125,38.445072174072
1739699353,"2025-02-16 09:49:13",B7893,CA952,6614.16,650.052,256,119.94760131836,38.439739227295
1739699367,"2025-02-16 09:49:27",B7893,CA952,6614.16,637.088,273,119.91463470459,38.438369750977
1739699386,"2025-02-16 09:49:46",B7893,CA952,6614.16,637.088,276,119.88269042969,38.440933227539
1739699401,"2025-02-16 09:50:01",B7893,CA952,6614.16,635.236,276,119.84979248047,38.44367980957
1739699412,"2025-02-16 09:50:12",B7893,CA952,6614.16,633.384,277,119.83003234863,38.445419311523
1739699426,"2025-02-16 09:50:26",B7893,CA952,6614.16,633.384,277,119.79891967773,38.448257446289
1739699447,"2025-02-16 09:50:47",B7893,CA952,6614.16,633.384,277,119.76257324219,38.451541900635
1739699461,"2025-02-16 09:51:01",B7893,CA952,6614.16,631.532,277,119.73229217529,38.454299926758
1739699481,"2025-02-16 09:51:21",B7893,CA952,6614.16,631.532,277,119.68975830078,38.458061218262
1739699497,"2025-02-16 09:51:37",B7893,CA952,6522.72,629.68,276,119.66491699219,38.460155487061
1739699510,"2025-02-16 09:51:50",B7893,CA952,6355.08,620.42,276,119.63526153564,38.462631225586
1739699525,"2025-02-16 09:52:05",B7893,CA952,6164.58,611.16,277,119.60021209717,38.465740203857
1739699540,"2025-02-16 09:52:20",B7893,CA952,6042.66,605.604,276,119.57621002197,38.467849731445
1739699555,"2025-02-16 09:52:35",B7893,CA952,5882.64,598.196,277,119.54802703857,38.470321655273
1739699570,"2025-02-16 09:52:50",B7893,CA952,5722.62,588.936,277,119.51776123047,38.472980499268
1739699581,"2025-02-16 09:53:01",B7893,CA952,5615.94,583.38,277,119.49920654297,38.474590301514
1739699595,"2025-02-16 09:53:15",B7893,CA952,5455.92,579.676,276,119.47058105469,38.477054595947
1739699610,"2025-02-16 09:53:30",B7893,CA952,5326.38,577.824,277,119.44666290283,38.479099273682
1739699621,"2025-02-16 09:53:41",B7893,CA952,5204.46,575.972,276,119.42468261719,38.480869293213
1739699635,"2025-02-16 09:53:55",B7893,CA952,5052.06,572.268,277,119.39797973633,38.483051300049
1739699646,"2025-02-16 09:54:06",B7893,CA952,4937.76,568.564,277,119.37700653076,38.484828948975
1739699661,"2025-02-16 09:54:21",B7893,CA952,4792.98,568.564,277,119.35119628906,38.487110137939
1739699675,"2025-02-16 09:54:35",B7893,CA952,4640.58,564.86,277,119.32418060303,38.489551544189
1739699692,"2025-02-16 09:54:52",B7893,CA952,4488.18,563.008,277,119.29741668701,38.491809844971
1739699705,"2025-02-16 09:55:05",B7893,CA952,4328.16,563.008,276,119.27020263672,38.494049072266
1739699720,"2025-02-16 09:55:20",B7893,CA952,4221.48,559.304,277,119.25048828125,38.495719909668
1739699735,"2025-02-16 09:55:35",B7893,CA952,4061.46,557.452,277,119.22191619873,38.498138427734
1739699750,"2025-02-16 09:55:50",B7893,CA952,3886.2,557.452,276,119.1925201416,38.50048828125
1739699761,"2025-02-16 09:56:01",B7893,CA952,3771.9,553.748,276,119.17221832275,38.502140045166
1739699776,"2025-02-16 09:56:16",B7893,CA952,3657.6,550.044,277,119.15399169922,38.503730773926
1739699790,"2025-02-16 09:56:30",B7893,CA952,3535.68,537.08,276,119.12225341797,38.506378173828
1739699805,"2025-02-16 09:56:45",B7893,CA952,3482.34,522.264,276,119.10289764404,38.507900238037
1739699821,"2025-02-16 09:57:01",B7893,CA952,3398.52,500.04,276,119.07353210449,38.510150909424
1739699836,"2025-02-16 09:57:16",B7893,CA952,3337.56,487.076,277,119.05352783203,38.511871337891
1739699850,"2025-02-16 09:57:30",B7893,CA952,3261.36,475.964,277,119.02778625488,38.514080047607
1739699861,"2025-02-16 09:57:41",B7893,CA952,3208.02,472.26,276,119.01155090332,38.515319824219
1739699875,"2025-02-16 09:57:55",B7893,CA952,3162.3,470.408,277,118.99404907227,38.516780853271
1739699890,"2025-02-16 09:58:10",B7893,CA952,3101.34,468.556,277,118.97283935547,38.518531799316
1739699905,"2025-02-16 09:58:25",B7893,CA952,3025.14,470.408,277,118.94818115234,38.520629882812
1739699916,"2025-02-16 09:58:36",B7893,CA952,2987.04,472.26,277,118.93377685547,38.521839141846
1739699930,"2025-02-16 09:58:50",B7893,CA952,2918.46,475.964,277,118.90992736816,38.523788452148
1739699941,"2025-02-16 09:59:01",B7893,CA952,2872.74,475.964,277,118.89356994629,38.525119781494
1739699955,"2025-02-16 09:59:15",B7893,CA952,2819.4,475.964,276,118.87299346924,38.52677154541
1739699966,"2025-02-16 09:59:26",B7893,CA952,2766.06,468.556,276,118.85301971436,38.528228759766
1739699986,"2025-02-16 09:59:46",B7893,CA952,2712.72,463,276,118.83016204834,38.530010223389
1739700001,"2025-02-16 10:00:01",B7893,CA952,2712.72,457.444,276,118.8017578125,38.53231048584
1739700016,"2025-02-16 10:00:16",B7893,CA952,2712.72,455.592,276,118.78238677979,38.533809661865
1739700030,"2025-02-16 10:00:30",B7893,CA952,2712.72,451.888,276,118.76011657715,38.535598754883
1739700044,"2025-02-16 10:00:44",B7893,CA952,2712.72,451.888,277,118.73934173584,38.537288665771
1739700059,"2025-02-16 10:00:59",B7893,CA952,2712.72,453.74,276,118.71772003174,38.539028167725
1739700070,"2025-02-16 10:01:10",B7893,CA952,2712.72,455.592,276,118.70356750488,38.540130615234
1739700084,"2025-02-16 10:01:24",B7893,CA952,2712.72,453.74,276,118.68786621094,38.541389465332
1739700095,"2025-02-16 10:01:35",B7893,CA952,2712.72,451.888,276,118.67330169678,38.542510986328
1739700109,"2025-02-16 10:01:49",B7893,CA952,2720.34,450.036,276,118.65048980713,38.544338226318
1739700131,"2025-02-16 10:02:11",B7893,CA952,2712.72,453.74,276,118.61968994141,38.54679107666
1739700146,"2025-02-16 10:02:26",B7893,CA952,2712.72,451.888,276,118.59747314453,38.548461914062
1739700161,"2025-02-16 10:02:41",B7893,CA952,2712.72,453.74,276,118.57550048828,38.550060272217
1739700176,"2025-02-16 10:02:56",B7893,CA952,2712.72,453.74,276,118.55513763428,38.551670074463
