Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1757473341,"2025-09-10 03:02:21",B32FL,GS7983,1139,16.668,278,106.80031585693,26.556364059448
1757473344,"2025-09-10 03:02:24",B32FL,GS7983,1139,16.668,278,106.80052185059,26.556341171265
1757473362,"2025-09-10 03:02:42",B32FL,GS7983,1139,18.52,278,106.80154418945,26.556175231934
1757473372,"2025-09-10 03:02:52",B32FL,GS7983,1139,14.816,278,106.80182647705,26.555980682373
1757473387,"2025-09-10 03:03:07",B32FL,GS7983,1139,12.964,278,106.80182647705,26.555431365967
1757473398,"2025-09-10 03:03:18",B32FL,GS7983,1139,18.52,278,106.80175018311,26.555013656616
1757473403,"2025-09-10 03:03:23",B32FL,GS7983,1139,20.372,278,106.80170440674,26.554769515991
1757473409,"2025-09-10 03:03:29",B32FL,GS7983,1139,22.224,278,106.80165100098,26.554466247559
1757473414,"2025-09-10 03:03:34",B32FL,GS7983,1139,24.076,278,106.80158233643,26.554161071777
1757473420,"2025-09-10 03:03:40",B32FL,GS7983,1139,25.928,278,106.80150604248,26.553783416748
1757473425,"2025-09-10 03:03:45",B32FL,GS7983,1139,29.632,278,106.80143737793,26.553440093994
1757473430,"2025-09-10 03:03:50",B32FL,GS7983,1139,29.632,278,106.80136871338,26.553094863892
1757473436,"2025-09-10 03:03:56",B32FL,GS7983,1139,29.632,278,106.80128479004,26.552627563477
1757473441,"2025-09-10 03:04:01",B32FL,GS7983,1139,25.928,278,106.80121612549,26.552307128906
1757473448,"2025-09-10 03:04:08",B32FL,GS7983,1139,29.632,278,106.80111694336,26.551803588867
1757473465,"2025-09-10 03:04:25",B32FL,GS7983,1139,18.52,278,106.80094909668,26.550731658936
1757473471,"2025-09-10 03:04:31",B32FL,GS7983,1139,16.668,278,106.80111694336,26.550533294678
1757473476,"2025-09-10 03:04:36",B32FL,GS7983,1139,16.668,278,106.80131530762,26.550451278687
1757473481,"2025-09-10 03:04:41",B32FL,GS7983,1139,18.52,278,106.80151367188,26.550300598145
1757473488,"2025-09-10 03:04:48",B32FL,GS7983,1139,18.52,278,106.80159759521,26.55005645752
1757473492,"2025-09-10 03:04:52",B32FL,GS7983,1139,20.372,278,106.80155181885,26.549800872803
1757473508,"2025-09-10 03:05:08",B32FL,GS7983,1139,29.632,278,106.80135345459,26.548845291138
1757473513,"2025-09-10 03:05:13",B32FL,GS7983,1139,33.336,278,106.80128479004,26.548439025879
1757473524,"2025-09-10 03:05:24",B32FL,GS7983,1139,37.04,278,106.80110931396,26.547508239746
1757473529,"2025-09-10 03:05:29",B32FL,GS7983,1139,40.744,278,106.80101013184,26.546997070312
1757473534,"2025-09-10 03:05:34",B32FL,GS7983,1139,40.744,278,106.80090332031,26.546527862549
1757473540,"2025-09-10 03:05:40",B32FL,GS7983,1139,44.448,278,106.80078125,26.545818328857
1757473551,"2025-09-10 03:05:51",B32FL,GS7983,1139,44.448,278,106.80053710938,26.544633865356
1757473556,"2025-09-10 03:05:56",B32FL,GS7983,1139,44.448,278,106.80044555664,26.544097900391
1757473561,"2025-09-10 03:06:01",B32FL,GS7983,1139,44.448,278,106.80032348633,26.543516159058
1757473574,"2025-09-10 03:06:14",B32FL,GS7983,1139,44.448,278,106.80004119873,26.542053222656
1757473596,"2025-09-10 03:06:36",B32FL,GS7983,1139,44.448,278,106.79959869385,26.539745330811
1757473608,"2025-09-10 03:06:48",B32FL,GS7983,1139,44.448,278,106.79932403564,26.538360595703
1757473618,"2025-09-10 03:06:58",B32FL,GS7983,1139,44.448,278,106.7991027832,26.537189483643
1757473623,"2025-09-10 03:07:03",B32FL,GS7983,1139,44.448,278,106.79899597168,26.536684036255
1757473630,"2025-09-10 03:07:10",B32FL,GS7983,1139,44.448,278,106.79887390137,26.536010742188
1757473634,"2025-09-10 03:07:14",B32FL,GS7983,1139,40.744,278,106.79875946045,26.535438537598
1757473644,"2025-09-10 03:07:24",B32FL,GS7983,1139,44.448,278,106.79856872559,26.534437179565
1757473650,"2025-09-10 03:07:30",B32FL,GS7983,1139,44.448,278,106.79843902588,26.533786773682
1757473656,"2025-09-10 03:07:36",B32FL,GS7983,1139,40.744,278,106.79831695557,26.533149719238
1757473661,"2025-09-10 03:07:41",B32FL,GS7983,1139,40.744,278,106.79821777344,26.532634735107
1757473666,"2025-09-10 03:07:46",B32FL,GS7983,1139,37.04,278,106.7981338501,26.532203674316
1757473672,"2025-09-10 03:07:52",B32FL,GS7983,1139,29.632,278,106.79803466797,26.53169631958
1757473677,"2025-09-10 03:07:57",B32FL,GS7983,1139,27.78,278,106.79797363281,26.531377792358
1757473682,"2025-09-10 03:08:02",B32FL,GS7983,1139,29.632,278,106.79789733887,26.531005859375
1757473688,"2025-09-10 03:08:08",B32FL,GS7983,1139,29.632,278,106.79782104492,26.530586242676
1757473693,"2025-09-10 03:08:13",B32FL,GS7983,1139,29.632,278,106.79776000977,26.530254364014
