Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1749425426,"2025-06-08 23:30:26",B306H,CZ6257,220.98,212.98,39,126.22104644775,45.587768554688
1749425441,"2025-06-08 23:30:41",B306H,CZ6257,213.36,314.84,38,126.23023223877,45.595680236816
1749425456,"2025-06-08 23:30:56",B306H,CZ6257,434.34,301.876,38,126.24128723145,45.605499267578
1749425472,"2025-06-08 23:31:12",B306H,CZ6257,640.08,298.172,38,126.25124359131,45.61429977417
1749425486,"2025-06-08 23:31:26",B306H,CZ6257,807.72,307.432,38,126.26126861572,45.623058319092
1749425502,"2025-06-08 23:31:42",B306H,CZ6257,937.26,333.36,39,126.2718963623,45.632259368896
1749425516,"2025-06-08 23:31:56",B306H,CZ6257,1074.42,361.14,39,126.28401947021,45.642559051514
1749425527,"2025-06-08 23:32:07",B306H,CZ6257,1158.24,379.66,39,126.29229736328,45.649589538574
1749425541,"2025-06-08 23:32:21",B306H,CZ6257,1242.06,425.96,39,126.30586242676,45.661193847656
1749425556,"2025-06-08 23:32:36",B306H,CZ6257,1287.78,444.48,39,126.3208694458,45.674060821533
1749425572,"2025-06-08 23:32:52",B306H,CZ6257,1470.66,455.592,39,126.33659362793,45.687343597412
1749425586,"2025-06-08 23:33:06",B306H,CZ6257,1638.3,483.372,40,126.35259246826,45.700801849365
1749425601,"2025-06-08 23:33:21",B306H,CZ6257,1836.42,488.928,31,126.3683013916,45.715709686279
1749425616,"2025-06-08 23:33:36",B306H,CZ6257,2019.3,479.668,3,126.37473297119,45.732929229736
1749425627,"2025-06-08 23:33:47",B306H,CZ6257,2164.08,463,340,126.37093353271,45.744369506836
1749425641,"2025-06-08 23:34:01",B306H,CZ6257,2369.82,455.592,306,126.35489654541,45.757598876953
1749425656,"2025-06-08 23:34:16",B306H,CZ6257,2567.94,459.296,280,126.33281707764,45.763362884521
1749425667,"2025-06-08 23:34:27",B306H,CZ6257,2727.96,461.148,276,126.31591033936,45.764602661133
1749425681,"2025-06-08 23:34:41",B306H,CZ6257,2941.32,472.26,278,126.29039001465,45.766941070557
1749425692,"2025-06-08 23:34:52",B306H,CZ6257,3086.1,474.112,279,126.27445220947,45.768581390381
1749425706,"2025-06-08 23:35:06",B306H,CZ6257,3223.26,501.892,278,126.24815368652,45.771141052246
1749425721,"2025-06-08 23:35:21",B306H,CZ6257,3307.08,535.228,278,126.22075653076,45.77360534668
1749425736,"2025-06-08 23:35:36",B306H,CZ6257,3398.52,568.564,278,126.19077301025,45.776229858398
1749425747,"2025-06-08 23:35:47",B306H,CZ6257,3451.86,587.084,278,126.16953277588,45.77806854248
1749425761,"2025-06-08 23:36:01",B306H,CZ6257,3558.54,614.864,278,126.13812255859,45.780811309814
1749425772,"2025-06-08 23:36:12",B306H,CZ6257,3665.22,622.272,277,126.11528778076,45.782821655273
1749425787,"2025-06-08 23:36:27",B306H,CZ6257,3855.72,629.68,276,126.08197784424,45.785568237305
1749425801,"2025-06-08 23:36:41",B306H,CZ6257,4038.6,637.088,260,126.04888916016,45.784191131592
1749425812,"2025-06-08 23:36:52",B306H,CZ6257,4168.14,644.496,246,126.02765655518,45.778793334961
1749425826,"2025-06-08 23:37:06",B306H,CZ6257,4351.02,661.164,225,125.99984741211,45.763641357422
1749425841,"2025-06-08 23:37:21",B306H,CZ6257,4541.52,670.424,218,125.97721099854,45.743911743164
1749425857,"2025-06-08 23:37:37",B306H,CZ6257,4747.26,670.424,220,125.95423126221,45.724319458008
1749425872,"2025-06-08 23:37:52",B306H,CZ6257,4960.62,670.424,220,125.93145751953,45.705230712891
1749425886,"2025-06-08 23:38:06",B306H,CZ6257,5151.12,674.128,219,125.90873718262,45.685989379883
1749425901,"2025-06-08 23:38:21",B306H,CZ6257,5295.9,683.388,220,125.88570404053,45.666275024414
1749425917,"2025-06-08 23:38:37",B306H,CZ6257,5433.06,690.796,220,125.86292266846,45.646682739258
1749425931,"2025-06-08 23:38:51",B306H,CZ6257,5577.84,698.204,219,125.83925628662,45.626308441162
1749425947,"2025-06-08 23:39:07",B306H,CZ6257,5699.76,711.168,220,125.81508636475,45.605457305908
1749425961,"2025-06-08 23:39:21",B306H,CZ6257,5852.16,716.724,220,125.79153442383,45.585163116455
1749425976,"2025-06-08 23:39:36",B306H,CZ6257,5966.46,705.612,220,125.7674331665,45.564353942871
1749425991,"2025-06-08 23:39:51",B306H,CZ6257,6004.56,703.76,219,125.74382019043,45.543918609619
1749426006,"2025-06-08 23:40:06",B306H,CZ6257,6004.56,700.056,220,125.71977233887,45.523109436035
1749426022,"2025-06-08 23:40:22",B306H,CZ6257,6012.18,700.056,219,125.69686126709,45.503231048584
1749426036,"2025-06-08 23:40:36",B306H,CZ6257,6073.14,703.76,219,125.6734085083,45.482887268066
1749426051,"2025-06-08 23:40:51",B306H,CZ6257,6149.34,714.872,214,125.65070343018,45.461471557617
1749426062,"2025-06-08 23:41:02",B306H,CZ6257,6187.44,725.984,205,125.638671875,45.445079803467
1749426076,"2025-06-08 23:41:16",B306H,CZ6257,6263.64,744.504,190,125.62873077393,45.418811798096
1749426091,"2025-06-08 23:41:31",B306H,CZ6257,6347.46,766.728,173,125.62937927246,45.389881134033
1749426102,"2025-06-08 23:41:42",B306H,CZ6257,6431.28,788.952,163,125.63604736328,45.371250152588
1749426116,"2025-06-08 23:41:56",B306H,CZ6257,6568.44,801.916,160,125.65056610107,45.342498779297
1749426127,"2025-06-08 23:42:07",B306H,CZ6257,6667.5,800.064,161,125.65975189209,45.323818206787
1749426141,"2025-06-08 23:42:21",B306H,CZ6257,6842.76,798.212,161,125.67333984375,45.295558929443
1749426156,"2025-06-08 23:42:36",B306H,CZ6257,7010.4,798.212,161,125.68714141846,45.267211914062
1749426172,"2025-06-08 23:42:52",B306H,CZ6257,7117.08,809.324,160,125.70104980469,45.238628387451
1749426186,"2025-06-08 23:43:06",B306H,CZ6257,7246.62,811.176,161,125.71530914307,45.209701538086
1749426201,"2025-06-08 23:43:21",B306H,CZ6257,7421.88,809.324,160,125.72927856445,45.181411743164
1749426216,"2025-06-08 23:43:36",B306H,CZ6257,7566.66,811.176,160,125.74355316162,45.152599334717
1749426231,"2025-06-08 23:43:51",B306H,CZ6257,7658.1,818.584,160,125.75762176514,45.123779296875
1749426242,"2025-06-08 23:44:02",B306H,CZ6257,7688.58,827.844,160,125.76712799072,45.104461669922
1749426257,"2025-06-08 23:44:17",B306H,CZ6257,7757.16,840.808,160,125.78156280518,45.075260162354
1749426272,"2025-06-08 23:44:32",B306H,CZ6257,7795.26,842.66,161,125.7964630127,45.044906616211
1749426287,"2025-06-08 23:44:47",B306H,CZ6257,7818.12,842.66,160,125.81085205078,45.015560150146
1749426301,"2025-06-08 23:45:01",B306H,CZ6257,7917.18,848.216,160,125.82655334473,44.983379364014
1749426316,"2025-06-08 23:45:16",B306H,CZ6257,8077.2,846.364,160,125.8423614502,44.951068878174
1749426331,"2025-06-08 23:45:31",B306H,CZ6257,8229.6,840.808,160,125.85681915283,44.921539306641
1749426346,"2025-06-08 23:45:46",B306H,CZ6257,8404.86,831.548,160,125.87140655518,44.8916015625
1749426361,"2025-06-08 23:46:01",B306H,CZ6257,8549.64,827.844,160,125.88539886475,44.862949371338
1749426377,"2025-06-08 23:46:17",B306H,CZ6257,8656.32,829.696,160,125.90004730225,44.832870483398
1749426392,"2025-06-08 23:46:32",B306H,CZ6257,8763,825.992,164,125.91269683838,44.804016113281
1749426406,"2025-06-08 23:46:46",B306H,CZ6257,8869.68,822.288,169,125.92208862305,44.77409362793
1749426417,"2025-06-08 23:46:57",B306H,CZ6257,8930.64,818.584,173,125.92627716064,44.754180908203
1749426432,"2025-06-08 23:47:12",B306H,CZ6257,9044.94,807.472,178,125.92945098877,44.723480224609
1749426446,"2025-06-08 23:47:26",B306H,CZ6257,9159.24,800.064,183,125.92904663086,44.692939758301
1749426462,"2025-06-08 23:47:42",B306H,CZ6257,9227.82,798.212,187,125.92529296875,44.663799285889
1749426477,"2025-06-08 23:47:57",B306H,CZ6257,9281.16,800.064,189,125.91882324219,44.633880615234
1749426491,"2025-06-08 23:48:11",B306H,CZ6257,9334.5,807.472,189,125.91230010986,44.6037940979
1749426505,"2025-06-08 23:48:25",B306H,CZ6257,9380.22,813.028,189,125.90592956543,44.574188232422
1749426521,"2025-06-08 23:48:41",B306H,CZ6257,9456.42,816.732,189,125.89956665039,44.54439163208
1749426535,"2025-06-08 23:48:55",B306H,CZ6257,9532.62,818.584,189,125.89292144775,44.513580322266
1749426546,"2025-06-08 23:49:06",B306H,CZ6257,9578.34,820.436,189,125.88864898682,44.493839263916
1749426560,"2025-06-08 23:49:20",B306H,CZ6257,9639.3,822.288,189,125.88208770752,44.463344573975
1749426575,"2025-06-08 23:49:35",B306H,CZ6257,9745.98,818.584,189,125.87551879883,44.432712554932
1749426590,"2025-06-08 23:49:50",B306H,CZ6257,9776.46,814.88,189,125.86898803711,44.402439117432
