Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1763382508,"2025-11-17 12:28:28",B5979,HU7609,0,18.52,135,116.58963012695,40.083469390869
1763382520,"2025-11-17 12:28:40",B5979,HU7609,0,12.964,84,116.59024047852,40.083526611328
1763382580,"2025-11-17 12:29:40",B5979,HU7609,0,20.372,84,116.59176635742,40.082679748535
1763382597,"2025-11-17 12:29:57",B5979,HU7609,0,27.78,171,116.59190368652,40.081718444824
1763382612,"2025-11-17 12:30:12",B5979,HU7609,0,27.78,171,116.59208679199,40.080631256104
1763382616,"2025-11-17 12:30:16",B5979,HU7609,0,29.632,171,116.59213256836,40.080276489258
1763382622,"2025-11-17 12:30:22",B5979,HU7609,0,29.632,174,116.59220123291,40.079872131348
1763382633,"2025-11-17 12:30:33",B5979,HU7609,0,33.336,174,116.59233093262,40.079006195068
1763382639,"2025-11-17 12:30:39",B5979,HU7609,0,37.04,174,116.59245300293,40.078277587891
1763382687,"2025-11-17 12:31:27",B5979,HU7609,0,22.224,174,116.5929107666,40.075389862061
1763382750,"2025-11-17 12:32:30",B5979,HU7609,0,24.076,174,116.58999633789,40.080001831055
1763382761,"2025-11-17 12:32:41",B5979,HU7609,0,24.076,174,116.59414672852,40.071773529053
1763382782,"2025-11-17 12:33:02",B5979,HU7609,0,29.632,174,116.59429931641,40.070835113525
1763383427,"2025-11-17 12:43:47",B5979,HU7609,0,18.52,160,116.59820556641,40.067779541016
1763383441,"2025-11-17 12:44:01",B5979,HU7609,0,274.096,353,116.59721374512,40.073936462402
1763383456,"2025-11-17 12:44:16",B5979,HU7609,15.24,268.54,354,116.59558868408,40.085010528564
1763383471,"2025-11-17 12:44:31",B5979,HU7609,236.22,257.428,354,116.59421539307,40.094650268555
1763383486,"2025-11-17 12:44:46",B5979,HU7609,441.96,253.724,354,116.59284210205,40.104053497314
1763383501,"2025-11-17 12:45:01",B5979,HU7609,609.6,255.576,353,116.59134674072,40.113784790039
1763383521,"2025-11-17 12:45:21",B5979,HU7609,830.58,262.984,353,116.58940887451,40.126678466797
1763383536,"2025-11-17 12:45:36",B5979,HU7609,960.12,285.208,353,116.58776855469,40.136581420898
1763383551,"2025-11-17 12:45:51",B5979,HU7609,1021.08,329.656,353,116.5857925415,40.148231506348
1763383566,"2025-11-17 12:46:06",B5979,HU7609,1120.14,377.808,353,116.58379364014,40.161499023438
1763383580,"2025-11-17 12:46:20",B5979,HU7609,1325.88,403.736,353,116.58135986328,40.176441192627
1763383595,"2025-11-17 12:46:35",B5979,HU7609,1569.72,416.7,354,116.57873535156,40.192794799805
1763383614,"2025-11-17 12:46:54",B5979,HU7609,1775.46,416.7,338,116.57368469238,40.209728240967
1763383627,"2025-11-17 12:47:07",B5979,HU7609,1950.72,435.22,305,116.55999755859,40.220764160156
1763383641,"2025-11-17 12:47:21",B5979,HU7609,2141.22,466.704,284,116.53922271729,40.227088928223
1763383655,"2025-11-17 12:47:35",B5979,HU7609,2324.1,403.736,353,116.51625061035,40.225833892822
