Time,"UTC TIME",Anum,Fnum,Height,Speed,Angle,Longitude,Latitude
1781658671,"2026-06-17 01:11:11",B657U,G52846,2987.04,505.596,296,117.94361877441,28.527189254761
1781658700,"2026-06-17 01:11:40",B657U,G52846,3002.28,535.228,296,117.90203857422,28.544620513916
1781658714,"2026-06-17 01:11:54",B657U,G52846,3154.68,542.636,296,117.87991333008,28.553979873657
1781658728,"2026-06-17 01:12:08",B657U,G52846,3345.18,542.636,296,117.86456298828,28.560400009155
1781658742,"2026-06-17 01:12:22",B657U,G52846,3573.78,548.192,299,117.84464263916,28.570310592651
1781658757,"2026-06-17 01:12:37",B657U,G52846,3779.52,587.084,321,117.82433319092,28.587919235229
1781658777,"2026-06-17 01:12:57",B657U,G52846,3939.54,611.16,323,117.80661010742,28.608209609985
1781658792,"2026-06-17 01:13:12",B657U,G52846,4130.04,624.124,324,117.78771209717,28.630319595337
1781658816,"2026-06-17 01:13:36",B657U,G52846,4366.26,642.644,324,117.76261138916,28.659889221191
1781658839,"2026-06-17 01:13:59",B657U,G52846,4617.72,651.904,324,117.73969268799,28.686769485474
1781658867,"2026-06-17 01:14:27",B657U,G52846,4991.1,666.72,323,117.70498657227,28.727249145508
1781658882,"2026-06-17 01:14:42",B657U,G52846,5166.36,677.832,324,117.68699645996,28.748329162598
1781658900,"2026-06-17 01:15:00",B657U,G52846,5379.72,677.832,324,117.66718292236,28.771419525146
1781658919,"2026-06-17 01:15:19",B657U,G52846,5585.46,688.944,324,117.64408111572,28.798419952393
1781658934,"2026-06-17 01:15:34",B657U,G52846,5684.52,690.796,323,117.62522888184,28.820430755615
1781658949,"2026-06-17 01:15:49",B657U,G52846,5699.76,690.796,323,117.61084747314,28.837110519409
1781658964,"2026-06-17 01:16:04",B657U,G52846,5699.76,692.648,324,117.59057617188,28.860759735107
1781658979,"2026-06-17 01:16:19",B657U,G52846,5699.76,692.648,323,117.57196807861,28.88245010376
1781658999,"2026-06-17 01:16:39",B657U,G52846,5699.76,692.648,323,117.55207061768,28.905529022217
1781659014,"2026-06-17 01:16:54",B657U,G52846,5699.76,694.5,323,117.5305480957,28.930589675903
1781659029,"2026-06-17 01:17:09",B657U,G52846,5707.38,692.648,324,117.5128326416,28.951219558716
1781659044,"2026-06-17 01:17:24",B657U,G52846,5806.44,690.796,323,117.49609375,28.970710754395
1781659059,"2026-06-17 01:17:39",B657U,G52846,5935.98,700.056,323,117.47593688965,28.994129180908
1781659074,"2026-06-17 01:17:54",B657U,G52846,6027.42,705.612,324,117.46199798584,29.010520935059
1781659089,"2026-06-17 01:18:09",B657U,G52846,6141.72,713.02,325,117.44438934326,29.031372070312
1781659104,"2026-06-17 01:18:24",B657U,G52846,6256.02,727.836,342,117.43027496338,29.057601928711
1781659119,"2026-06-17 01:18:39",B657U,G52846,6301.74,742.652,1,117.42678833008,29.085750579834
1781659134,"2026-06-17 01:18:54",B657U,G52846,6316.98,748.208,16,117.4334564209,29.114374160767
1781659149,"2026-06-17 01:19:09",B657U,G52846,6309.36,746.356,17,117.44368743896,29.143703460693
1781659174,"2026-06-17 01:19:34",B657U,G52846,6309.36,742.652,17,117.45858001709,29.185129165649
1781659189,"2026-06-17 01:19:49",B657U,G52846,6309.36,742.652,17,117.46840667725,29.212320327759
1781659209,"2026-06-17 01:20:09",B657U,G52846,6309.36,744.504,17,117.48062896729,29.246440887451
1781659224,"2026-06-17 01:20:24",B657U,G52846,6309.36,740.8,17,117.49028015137,29.273250579834
1781659239,"2026-06-17 01:20:39",B657U,G52846,6309.36,738.948,17,117.50093841553,29.303009033203
1781659254,"2026-06-17 01:20:54",B657U,G52846,6309.36,744.504,30,117.51389312744,29.328830718994
1781659269,"2026-06-17 01:21:09",B657U,G52846,6309.36,744.504,30,117.53022766113,29.346250534058
1781659284,"2026-06-17 01:21:24",B657U,G52846,6309.36,751.912,61,117.56205749512,29.364500045776
1781659307,"2026-06-17 01:21:47",B657U,G52846,6309.36,751.912,66,117.60584259033,29.381790161133
1781659328,"2026-06-17 01:22:08",B657U,G52846,6309.36,751.912,66,117.64798736572,29.39794921875
1781659352,"2026-06-17 01:22:32",B657U,G52846,6309.36,751.912,66,117.69008636475,29.414060592651
1781659377,"2026-06-17 01:22:57",B657U,G52846,6309.36,751.912,66,117.73761749268,29.432279586792
1781659401,"2026-06-17 01:23:21",B657U,G52846,6362.7,750.06,66,117.79244995117,29.453229904175
1781659421,"2026-06-17 01:23:41",B657U,G52846,6484.62,755.616,66,117.82504272461,29.465650558472
1781659441,"2026-06-17 01:24:01",B657U,G52846,6667.5,764.876,66,117.87252807617,29.483730316162
